iteration,red_power,blue_power,cofm_ratio,win_side
2552,11.904265,6.4753637,1.84,RED
2553,13.128069,5.1760077,2.54,RED
2554,6.857283,5.3649206,1.28,RED
2555,6.178284,7.259222,0.85,BLUE
2556,8.112083,6.043888,1.34,RED
2557,6.5643797,8.152154,0.81,BLUE
2558,10.479494,5.7515182,1.82,RED
2559,11.698629,5.367145,2.18,RED
2560,6.5174623,7.5410566,0.86,BLUE
2561,11.442125,9.210973,1.24,RED
2562,12.713019,6.444688,1.97,RED
2563,9.122623,8.223309,1.11,RED
2564,8.678442,4.287406,2.02,RED
2565,9.650911,7.1334224,1.35,RED
2566,6.9217477,8.687531,0.8,BLUE
2567,7.572864,6.001483,1.26,RED
2568,9.190941,4.642866,1.98,RED
2569,8.643714,8.3716345,1.03,BLUE
2570,11.212822,9.055353,1.24,RED
2571,11.726459,6.619983,1.77,RED
2572,6.8918805,7.1397624,0.97,BLUE
2573,7.155793,5.844687,1.22,RED
2574,10.769786,5.454597,1.97,RED
2575,9.077631,8.963802,1.01,BLUE
2576,13.02815,4.7486653,2.74,RED
2577,9.864583,4.5555615,2.17,RED
2578,7.708836,7.611755,1.01,BLUE
2579,8.696959,4.872077,1.79,RED
2580,9.584416,4.793388,2.0,RED
2581,9.335965,5.1210847,1.82,RED
2582,7.9642844,8.28317,0.96,BLUE
2583,8.675774,7.200733,1.2,RED
2584,8.287807,7.038565,1.18,RED
2585,8.010552,5.0469894,1.59,RED
2586,7.5504885,6.4402957,1.17,RED
2587,8.287373,5.9288707,1.4,RED
2588,6.750959,5.407101,1.25,RED
2589,8.803223,7.612097,1.16,RED
2590,8.954076,5.0486794,1.77,RED
2591,11.178702,8.1986065,1.36,RED
2592,6.432156,9.441638,0.68,BLUE
2593,10.717203,8.623856,1.24,RED
2594,11.835405,6.357893,1.86,RED
2595,12.384501,7.382695,1.68,RED
2596,12.085124,6.1255746,1.97,RED
2597,7.853177,6.72642,1.17,RED
2598,9.758203,6.810915,1.43,RED
2599,8.0887785,4.731146,1.71,RED
2600,11.002455,4.696771,2.34,RED
2601,9.714663,6.462174,1.5,RED
2602,7.5672355,6.274226,1.21,RED
2603,10.373274,5.649197,1.84,RED
2604,10.501966,7.897151,1.33,RED
2605,10.381878,8.24111,1.26,RED
2606,10.9718895,5.520206,1.99,RED
2607,8.890754,6.4695187,1.37,RED
2608,6.6045,8.401542,0.79,BLUE
2609,8.229154,8.72893,0.94,BLUE
2610,8.765879,7.284756,1.2,RED
2611,11.011443,5.7324066,1.92,RED
2612,7.1771207,5.1481624,1.39,RED
2613,12.431972,6.171952,2.01,RED
2614,7.9596033,6.5001664,1.22,RED
2615,8.97374,8.426086,1.06,BLUE
2616,11.328216,6.814234,1.66,RED
2617,8.039654,8.117632,0.99,BLUE
2618,11.059516,8.509935,1.3,RED
2619,9.585426,5.909249,1.62,RED
2620,12.328145,6.834305,1.8,RED
2621,12.015549,7.8604097,1.53,RED
2622,12.12161,8.123292,1.49,RED
2623,8.751195,5.357724,1.63,RED
2624,9.705216,7.363662,1.32,RED
2625,11.754672,4.442811,2.65,RED
2626,11.588706,8.738999,1.33,RED
2627,10.371467,5.1185665,2.03,RED
2628,8.775806,4.906885,1.79,RED
2629,6.259525,6.219023,1.01,BLUE
2630,8.900092,5.264925,1.69,RED
2631,8.653746,7.4549994,1.16,RED
2632,9.679674,7.194315,1.35,RED
2633,12.50896,6.1168737,2.04,RED
2634,12.643224,5.1190896,2.47,RED
2635,7.5599494,7.8589754,0.96,BLUE
2636,10.892271,4.9154673,2.22,RED
2637,11.37664,7.224959,1.57,RED
2638,11.66669,5.021496,2.32,RED
2639,8.108942,4.312345,1.88,RED
2640,7.9632926,7.2765474,1.09,BLUE
2641,12.622308,4.9002876,2.58,RED
2642,12.064946,5.293649,2.28,RED
2643,13.05947,8.11053,1.61,RED
2644,12.376195,8.13212,1.52,RED
2645,13.24899,4.7281504,2.8,RED
2646,10.441286,7.308236,1.43,RED
2647,12.075877,7.648518,1.58,RED
2648,8.581644,6.608004,1.3,RED
2649,6.881646,5.8918924,1.17,RED
2650,12.752946,4.8981967,2.6,RED
2651,9.95644,8.181329,1.22,RED
2652,9.108259,7.7662396,1.17,RED
2653,8.2418995,5.4568534,1.51,RED
2654,9.652813,6.7641826,1.43,RED
2655,8.876453,6.791636,1.31,RED
2656,13.05482,6.0298758,2.17,RED
2657,10.736474,7.4119143,1.45,RED
2658,7.411287,6.4163194,1.16,RED
2659,11.393752,5.5738125,2.04,RED
2660,7.5277576,8.168176,0.92,BLUE
2661,7.0718656,5.244391,1.35,RED
2662,7.3546686,7.3415904,1.0,BLUE
2663,7.5976863,8.075884,0.94,BLUE
2664,10.93688,4.692539,2.33,RED
2665,8.37868,4.419867,1.9,RED
2666,10.986403,6.3228683,1.74,RED
2667,7.5184126,8.731633,0.86,BLUE
2668,11.155278,4.771261,2.34,RED
2669,11.31982,6.0572653,1.87,RED
2670,10.076923,7.9755864,1.26,RED
2671,10.759277,8.5250845,1.26,RED
2672,10.145485,7.180391,1.41,RED
2673,9.685757,5.155798,1.88,RED
2674,7.02636,8.377814,0.84,BLUE
2675,10.439722,5.8148885,1.8,RED
2676,7.6869187,8.384006,0.92,BLUE
2677,7.089459,5.4285154,1.31,RED
2678,8.032322,4.56904,1.76,RED
2679,9.354718,8.029801,1.17,RED
2680,8.607464,5.833374,1.48,RED
2681,11.537452,6.9103813,1.67,RED
2682,9.78956,6.5920777,1.49,RED
2683,6.9629874,7.5142055,0.93,BLUE
2684,8.675469,4.9144464,1.77,RED
2685,8.336963,7.204682,1.16,RED
2686,7.174395,7.3030868,0.98,BLUE
2687,13.128084,6.6947365,1.96,RED
2688,9.53126,6.1737275,1.54,RED
2689,7.1147833,9.5163965,0.75,BLUE
2690,9.40501,7.077941,1.33,RED
2691,12.499938,4.8443165,2.58,RED
2692,7.9193225,6.517161,1.22,RED
2693,9.960839,8.493039,1.17,RED
2694,9.862685,8.164719,1.21,RED
2695,7.455816,8.111092,0.92,BLUE
2696,11.902475,7.3968124,1.61,RED
2697,9.584364,5.022749,1.91,RED
2698,6.947075,6.2227373,1.12,RED
2699,13.033116,7.1785836,1.82,RED
2700,10.658133,5.069188,2.1,RED
2701,8.459004,6.7198324,1.26,RED
2702,11.187622,4.762866,2.35,RED
2703,11.371557,7.3243217,1.55,RED
2704,9.075182,8.448822,1.07,BLUE
2705,6.534594,8.94849,0.73,BLUE
2706,10.158719,8.314308,1.22,RED
2707,12.623441,8.360404,1.51,RED
2708,12.489128,6.144237,2.03,RED
2709,8.655847,5.9286494,1.46,RED
2710,7.500129,8.386553,0.89,BLUE
2711,9.793303,4.966178,1.97,RED
2712,11.498909,8.648057,1.33,RED
2713,9.673281,8.6240425,1.12,RED
2714,8.774646,7.1021924,1.24,RED
2715,9.983812,4.6276565,2.16,RED
2716,7.0707364,5.505752,1.28,RED
2717,10.363599,8.10327,1.28,RED
2718,9.038221,5.964009,1.52,RED
2719,11.677507,7.237812,1.61,RED
2720,10.386452,4.6149473,2.25,RED
2721,7.305799,4.7589273,1.54,RED
2722,8.786393,5.7970715,1.52,RED
2723,9.667519,5.5472603,1.74,RED
2724,9.236061,8.404554,1.1,BLUE
2725,9.560382,7.3871346,1.29,RED
2726,11.879883,6.077903,1.95,RED
2727,11.269491,4.9838724,2.26,RED
2728,7.4981503,8.14946,0.92,BLUE
2729,11.554562,8.589028,1.35,RED
2730,9.213072,7.581763,1.22,RED
2731,9.734403,5.38863,1.81,RED
2732,11.77616,5.790006,2.03,RED
2733,8.251239,4.7171025,1.75,RED
2734,8.096695,5.93542,1.36,RED
2735,9.099146,7.005208,1.3,RED
2736,7.3141456,6.1336474,1.19,RED
2737,8.57575,5.6058593,1.53,RED
2738,8.895501,7.383339,1.2,RED
2739,12.556474,8.071497,1.56,RED
2740,10.085928,6.920029,1.46,RED
2741,13.165237,7.543105,1.75,RED
2742,7.157469,6.5622997,1.09,BLUE
2743,7.0591884,4.6963286,1.5,RED
2744,8.356473,5.389302,1.55,RED
2745,12.095127,6.7739925,1.79,RED
2746,9.285148,8.705194,1.07,BLUE
2747,9.494172,5.6616263,1.68,RED
2748,10.156309,4.4158616,2.3,RED
2749,6.87868,6.179648,1.11,RED
2750,6.8733563,7.044591,0.98,BLUE
2751,7.260621,5.396365,1.35,RED
2752,7.6244316,7.1473165,1.07,BLUE
2753,12.687467,6.329406,2.0,RED
2754,11.148586,6.119989,1.82,RED
2755,9.737869,8.142336,1.2,RED
2756,10.834647,5.4261394,2.0,RED
2757,7.55852,8.855595,0.85,BLUE
2758,6.8006077,8.771268,0.78,BLUE
2759,9.956327,5.043559,1.97,RED
2760,11.189994,5.4954224,2.04,RED
2761,11.771283,6.183771,1.9,RED
2762,11.300604,5.231284,2.16,RED
2763,8.464315,8.701177,0.97,BLUE
2764,8.717081,6.4961896,1.34,RED
2765,8.948248,5.1896815,1.72,RED
2766,13.047718,7.437084,1.75,RED
2767,7.1058173,7.987932,0.89,BLUE
2768,10.742199,4.9863205,2.15,RED
2769,11.408912,9.277416,1.23,RED
2770,7.450674,5.0311475,1.48,RED
2771,11.633932,7.3466315,1.58,RED
2772,9.488452,4.9524364,1.92,RED
2773,10.251891,6.013054,1.7,RED
2774,7.451459,6.226046,1.2,RED
2775,9.073066,8.879712,1.02,BLUE
2776,7.1681485,5.5243115,1.3,RED
2777,12.540957,8.621462,1.45,RED
2778,13.291671,7.365483,1.8,RED
2779,10.561053,4.8075147,2.2,RED
2780,11.49346,8.118526,1.42,RED
2781,6.3938513,5.333887,1.2,RED
2782,7.597996,8.767371,0.87,BLUE
2783,7.7790174,8.384798,0.93,BLUE
2784,11.582487,5.4577312,2.12,RED
2785,10.460345,4.9425554,2.12,RED
2786,9.343942,6.8787303,1.36,RED
2787,7.5576797,7.548291,1.0,BLUE
2788,7.463077,7.837835,0.95,BLUE
2789,11.6767435,7.9393086,1.47,RED
2790,7.367901,7.696322,0.96,BLUE
2791,9.253976,5.4164333,1.71,RED
2792,9.98393,5.917221,1.69,RED
2793,8.276721,7.025697,1.18,RED
2794,9.822711,6.3478055,1.55,RED
2795,8.890519,4.6113734,1.93,RED
2796,8.353939,8.563553,0.98,BLUE
2797,7.5778317,8.511628,0.89,BLUE
2798,11.951876,4.524441,2.64,RED
2799,11.770176,8.148562,1.44,RED
2800,9.180761,8.462251,1.08,BLUE
2801,12.037559,6.791326,1.77,RED
2802,12.076768,7.6443596,1.58,RED
2803,8.106172,5.7814236,1.4,RED
2804,9.908701,6.4799747,1.53,RED
2805,11.177126,8.468274,1.32,RED
2806,12.142348,8.359054,1.45,RED
2807,8.28688,7.2961774,1.14,RED
2808,6.9210744,5.2642746,1.31,RED
2809,8.487919,5.16872,1.64,RED
2810,9.991269,7.6855145,1.3,RED
2811,12.517041,6.5902476,1.9,RED
2812,9.328504,6.789344,1.37,RED
2813,12.364153,7.4843225,1.65,RED
2814,8.40912,6.8253207,1.23,RED
2815,10.891371,8.748615,1.24,RED
2816,11.12683,5.07936,2.19,RED
2817,6.6416926,5.204993,1.28,RED
2818,11.860235,7.724476,1.54,RED
2819,7.563431,8.2251,0.92,BLUE
2820,11.292679,4.974288,2.27,RED
2821,10.066089,6.877555,1.46,RED
2822,9.367057,6.4618998,1.45,RED
2823,11.425421,6.5430684,1.75,RED
2824,6.8438807,8.89264,0.77,BLUE
2825,9.282747,6.883869,1.35,RED
2826,11.353471,8.393411,1.35,RED
2827,7.1540422,6.786034,1.05,BLUE
2828,11.992753,8.002695,1.5,RED
2829,10.089848,7.7653346,1.3,RED
2830,6.761792,8.297029,0.81,BLUE
2831,12.866306,5.902054,2.18,RED
2832,10.935706,8.082003,1.35,RED
2833,11.148335,5.184401,2.15,RED
2834,11.734706,5.789434,2.03,RED
2835,7.9602013,5.970481,1.33,RED
2836,8.004221,7.14926,1.12,RED
2837,12.708242,6.5118313,1.95,RED
2838,6.5138097,6.1232886,1.06,BLUE
2839,8.103105,6.2494164,1.3,RED
2840,10.664273,7.3998985,1.44,RED
2841,9.964954,8.0999365,1.23,RED
2842,6.935018,5.426287,1.28,RED
2843,10.249398,8.075612,1.27,RED
2844,12.153349,4.697939,2.59,RED
2845,9.818958,7.125083,1.38,RED
2846,7.6045485,8.219506,0.93,BLUE
2847,8.975513,8.8834305,1.01,BLUE
2848,9.460655,6.7396355,1.4,RED
2849,8.202087,7.8031325,1.05,BLUE
2850,11.5737915,6.6002836,1.75,RED
2851,7.892584,6.131708,1.29,RED
2852,9.029619,5.6384525,1.6,RED
2853,9.662654,8.258092,1.17,RED
2854,9.426007,6.6222672,1.42,RED
2855,8.962839,8.957992,1.0,BLUE
2856,11.641475,7.4436603,1.56,RED
2857,6.8781013,5.3110414,1.3,RED
2858,10.792342,8.252791,1.31,RED
2859,10.277457,5.990829,1.72,RED
2860,8.371759,6.175025,1.36,RED
2861,9.275565,8.128081,1.14,RED
2862,10.524082,6.1517677,1.71,RED
2863,9.937317,5.8757577,1.69,RED
2864,6.4321046,7.412268,0.87,BLUE
2865,6.5625925,4.435751,1.48,RED
2866,8.010193,7.0000095,1.14,RED
2867,7.2813253,8.08859,0.9,BLUE
2868,10.373924,6.194616,1.67,RED
2869,8.960891,6.064368,1.48,RED
2870,11.12303,7.266599,1.53,RED
2871,8.191698,8.305142,0.99,BLUE
2872,6.7681756,5.3280363,1.27,RED
2873,10.317653,5.1492734,2.0,RED
2874,11.140157,9.295065,1.2,RED
2875,7.21843,5.7059126,1.27,RED
2876,6.763798,4.430924,1.53,RED
2877,6.6801124,8.405349,0.79,BLUE
2878,12.509059,7.26935,1.72,RED
2879,9.07184,4.668426,1.94,RED
2880,9.495536,7.21898,1.32,RED
2881,10.975295,9.026855,1.22,RED
2882,10.47416,7.049374,1.49,RED
2883,8.8003435,8.654972,1.02,BLUE
2884,10.297342,8.997751,1.14,RED
2885,9.9522085,6.827785,1.46,RED
2886,8.780129,9.023644,0.97,BLUE
2887,12.245753,4.9565887,2.47,RED
2888,12.169429,4.944369,2.46,RED
2889,9.407744,7.926328,1.19,RED
2890,7.183356,4.930599,1.46,RED
2891,8.981814,7.1743965,1.25,RED
2892,11.235352,5.3578825,2.1,RED
2893,7.842418,5.036356,1.56,RED
2894,9.178885,6.0842404,1.51,RED
2895,11.545105,8.215064,1.41,RED
2896,11.895311,8.375328,1.42,RED
2897,9.640258,6.499665,1.48,RED
2898,11.070111,5.3388324,2.07,RED
2899,7.44773,8.380668,0.89,BLUE
2900,7.9511385,5.330963,1.49,RED
2901,10.12822,5.0554533,2.0,RED
2902,11.4812155,7.135481,1.61,RED
2903,12.410255,6.7209353,1.85,RED
2904,12.59052,8.044301,1.57,RED
2905,12.0253315,7.476127,1.61,RED
2906,10.841235,5.4358745,1.99,RED
2907,6.944914,8.382616,0.83,BLUE
2908,7.749149,6.86994,1.13,RED
2909,12.416843,8.627993,1.44,RED
2910,9.639602,7.1104236,1.36,RED
2911,10.330412,6.9856496,1.48,RED
2912,8.276815,7.540063,1.1,BLUE
2913,7.4930296,5.279703,1.42,RED
2914,11.340429,6.8104753,1.67,RED
2915,11.169229,7.2193837,1.55,RED
2916,7.913172,7.303531,1.08,BLUE
2917,9.572289,7.2831497,1.31,RED
2918,12.995589,7.107716,1.83,RED
2919,11.340255,6.589921,1.72,RED
2920,7.777004,4.922007,1.58,RED
2921,9.017425,4.4098845,2.04,RED
2922,7.87089,8.70646,0.9,BLUE
2923,9.011491,5.0025983,1.8,RED
2924,7.3369517,7.1061316,1.03,BLUE
2925,10.970945,5.422564,2.02,RED
2926,9.758296,8.1058035,1.2,RED
2927,8.439244,5.253437,1.61,RED
2928,11.33393,6.7648206,1.68,RED
2929,9.661583,5.5098352,1.75,RED
2930,9.231606,8.016646,1.15,RED
2931,9.93163,8.258534,1.2,RED
2932,11.017342,8.501368,1.3,RED
2933,7.760306,7.5443974,1.03,BLUE
2934,8.656334,7.6671286,1.13,RED
2935,9.802393,8.214789,1.19,RED
2936,7.859953,6.4154205,1.23,RED
2937,10.288923,8.131016,1.27,RED
2938,10.730747,7.834784,1.37,RED
2939,6.635432,8.774559,0.76,BLUE
2940,8.173853,6.930523,1.18,RED
2941,9.796006,8.470412,1.16,RED
2942,11.139821,7.8700833,1.42,RED
2943,9.812049,4.5250034,2.17,RED
2944,12.069112,5.320002,2.27,RED
2945,11.505257,4.360595,2.64,RED
2946,7.0381923,8.911114,0.79,BLUE
2947,10.122247,7.993699,1.27,RED
2948,9.300678,7.646039,1.22,RED
2949,10.062765,8.466237,1.19,RED
2950,7.1027923,5.1173644,1.39,RED
2951,8.485461,4.8501124,1.75,RED
2952,6.5486183,7.345623,0.89,BLUE
2953,9.205692,4.9010234,1.88,RED
2954,7.049653,6.460289,1.09,BLUE
2955,9.375675,8.213097,1.14,RED
2956,9.836333,5.9328003,1.66,RED
2957,11.206737,7.3873596,1.52,RED
2958,7.2919908,8.268725,0.88,BLUE
2959,9.27351,6.0122094,1.54,RED
2960,11.380127,4.8008046,2.37,RED
2961,9.23995,8.605868,1.07,BLUE
2962,12.396885,5.3989873,2.3,RED
2963,10.604463,5.388527,1.97,RED
2964,12.316495,5.418346,2.27,RED
2965,7.4861054,5.6755266,1.32,RED
2966,8.19892,6.1202664,1.34,RED
2967,9.523658,5.1245575,1.86,RED
2968,11.482399,6.508444,1.76,RED
2969,11.9787855,5.892402,2.03,RED
2970,12.684456,8.509354,1.49,RED
2971,7.3079643,6.7151446,1.09,BLUE
2972,11.185851,6.7461486,1.66,RED
2973,6.878799,4.4358,1.55,RED
2974,12.046289,8.0576105,1.5,RED
2975,7.797841,5.6983967,1.37,RED
2976,12.612311,7.3244047,1.72,RED
2977,9.740274,6.868508,1.42,RED
2978,7.3645434,5.0032005,1.47,RED
2979,10.682935,6.289959,1.7,RED
2980,7.9855824,5.463804,1.46,RED
2981,10.822073,5.910858,1.83,RED
2982,11.236424,5.3203864,2.11,RED
2983,9.133375,6.36939,1.43,RED
2984,6.9312205,8.965097,0.77,BLUE
2985,9.853624,6.5490394,1.5,RED
2986,12.251656,8.663587,1.41,RED
2987,10.276767,5.590419,1.84,RED
2988,11.128106,4.9376497,2.25,RED
2989,9.1579895,7.336446,1.25,RED
2990,9.174823,8.953996,1.02,BLUE
2991,9.326535,8.5082655,1.1,BLUE
2992,10.155256,5.8742247,1.73,RED
2993,12.015494,7.062732,1.7,RED
2994,9.645898,6.697504,1.44,RED
2995,10.462655,5.9802976,1.75,RED
2996,12.7407465,4.597729,2.77,RED
2997,6.717658,7.027297,0.96,BLUE
2998,13.095903,7.760387,1.69,RED
2999,11.473487,5.6362305,2.04,RED
3000,10.229137,7.3050365,1.4,RED
3001,8.84641,6.3139277,1.4,RED
3002,8.791001,7.1117167,1.24,RED
3003,10.675887,4.952733,2.16,RED
3004,6.654854,4.6239934,1.44,RED
3005,9.574846,7.177697,1.33,RED
3006,11.050249,8.43726,1.31,RED
3007,12.612508,8.200405,1.54,RED
3008,10.058339,8.667873,1.16,RED
3009,10.010638,5.674574,1.76,RED
3010,11.184593,7.5961,1.47,RED
3011,12.361924,7.382445,1.67,RED
3012,7.873539,8.258254,0.95,BLUE
3013,6.6013246,5.0929255,1.3,RED
3014,9.19078,7.0461116,1.3,RED
3015,11.299025,7.222608,1.56,RED
3016,9.562686,5.894737,1.62,RED
3017,9.845281,8.091666,1.22,RED
3018,11.55117,8.616668,1.34,RED
3019,7.6328025,4.57888,1.67,RED
3020,6.790306,7.07975,0.96,BLUE
3021,13.186486,8.736221,1.51,RED
3022,9.661488,4.48245,2.16,RED
3023,8.669733,8.098963,1.07,BLUE
3024,7.4983697,4.749128,1.58,RED
3025,9.528038,4.9824915,1.91,RED
3026,6.710976,5.304392,1.27,RED
3027,6.894999,5.4204845,1.27,RED
3028,8.069723,5.9298196,1.36,RED
3029,12.170275,4.7396355,2.57,RED
3030,12.238897,5.4957547,2.23,RED
3031,9.365201,7.567214,1.24,RED
3032,10.951122,8.266553,1.32,RED
3033,7.0255284,7.267963,0.97,BLUE
3034,10.977356,6.1227946,1.79,RED
3035,12.941894,8.783196,1.47,RED
3036,9.761844,5.4910336,1.78,RED
3037,10.184093,6.2259793,1.64,RED
3038,9.203526,7.5503135,1.22,RED
3039,7.509621,6.295649,1.19,RED
3040,8.789173,8.147477,1.08,BLUE
3041,11.588143,7.452382,1.55,RED
3042,9.214275,7.660963,1.2,RED
3043,7.1983833,5.876505,1.22,RED
3044,8.74215,7.429558,1.18,RED
3045,7.1279683,5.9643207,1.2,RED
3046,6.6408033,8.194212,0.81,BLUE
3047,10.580683,6.130803,1.73,RED
3048,11.850463,7.048329,1.68,RED
3049,6.4101057,6.360164,1.01,BLUE
3050,8.529678,8.2890625,1.03,BLUE
3051,11.304713,5.036202,2.24,RED
3052,11.292754,5.190931,2.18,RED
3053,7.757359,8.483389,0.91,BLUE
3054,12.858319,8.529815,1.51,RED
3055,7.7644916,6.1136937,1.27,RED
3056,8.87155,4.9724183,1.78,RED
3057,12.558715,4.7280397,2.66,RED
3058,10.210356,4.6105165,2.21,RED
3059,7.7074037,7.9124618,0.97,BLUE
3060,10.407371,7.5116434,1.39,RED
3061,8.285935,7.927324,1.05,BLUE
3062,11.323769,5.2560306,2.15,RED
3063,11.635707,5.7635746,2.02,RED
3064,6.815793,7.095186,0.96,BLUE
3065,9.85403,5.6203666,1.75,RED
3066,11.536819,7.177496,1.61,RED
3067,9.751644,7.753819,1.26,RED
3068,11.282493,6.706352,1.68,RED
3069,11.926875,8.597357,1.39,RED
3070,7.163656,8.324984,0.86,BLUE
3071,7.578558,6.3409595,1.2,RED
3072,7.2742887,8.634835,0.84,BLUE
3073,11.243911,8.61523,1.31,RED
3074,6.922683,7.8217173,0.89,BLUE
3075,13.091366,8.069971,1.62,RED
3076,9.394447,7.08506,1.33,RED
3077,12.185739,6.6964827,1.82,RED
3078,7.560391,6.533524,1.16,RED
3079,8.255641,6.4073954,1.29,RED
3080,11.732483,6.9101768,1.7,RED
3081,13.23229,8.014807,1.65,RED
3082,12.202544,6.243807,1.95,RED
3083,10.728898,7.9214206,1.35,RED
3084,13.282356,7.2063775,1.84,RED
3085,8.71976,6.150818,1.42,RED
3086,11.23068,7.171822,1.57,RED
3087,8.004237,8.926933,0.9,BLUE
3088,10.368114,5.8763204,1.76,RED
3089,6.884654,8.762874,0.79,BLUE
3090,7.8551407,5.360258,1.47,RED
3091,10.06035,6.046728,1.66,RED
3092,8.955189,6.575843,1.36,RED
3093,12.391897,5.6424575,2.2,RED
3094,7.8137207,4.2420297,1.84,RED
3095,11.913828,5.771409,2.06,RED
3096,8.369423,5.2609224,1.59,RED
3097,6.5072665,7.2185154,0.9,BLUE
3098,9.771596,5.2790413,1.85,RED
3099,11.209806,4.6081796,2.43,RED
3100,11.141263,8.68748,1.28,RED
3101,9.778071,7.164558,1.36,RED
3102,11.394101,8.276053,1.38,RED
3103,7.4847593,6.350399,1.18,RED
3104,9.974794,4.2835383,2.33,RED
3105,8.418186,8.9078865,0.95,BLUE
3106,6.543194,7.820671,0.84,BLUE
3107,9.684882,5.225681,1.85,RED
3108,8.981829,4.693225,1.91,RED
3109,10.966541,8.055573,1.36,RED
3110,8.644992,6.108988,1.42,RED
3111,10.904167,4.6991,2.32,RED
3112,11.218081,8.954336,1.25,RED
3113,11.988768,4.854849,2.47,RED
3114,9.470731,8.318856,1.14,RED
3115,12.748004,5.6453547,2.26,RED
3116,7.586741,7.61566,1.0,BLUE
3117,7.690973,7.6555367,1.0,BLUE
3118,12.082385,7.721171,1.56,RED
3119,8.428188,8.478263,0.99,BLUE
3120,9.796136,5.4850683,1.79,RED
3121,8.595399,5.663268,1.52,RED
3122,11.235757,5.825655,1.93,RED
3123,7.859744,6.5457354,1.2,RED
3124,8.803658,6.3632126,1.38,RED
3125,8.949429,6.9151444,1.29,RED
3126,10.283071,4.7438207,2.17,RED
3127,7.867185,7.486404,1.05,BLUE
3128,8.458783,8.043612,1.05,BLUE
3129,10.335345,5.659714,1.83,RED
3130,12.059214,6.119196,1.97,RED
3131,11.128504,9.170676,1.21,RED
3132,12.011796,7.2708693,1.65,RED
3133,11.296783,5.3962865,2.09,RED
3134,10.121687,6.4220057,1.58,RED
3135,7.9197507,4.699377,1.69,RED
3136,11.304622,8.203866,1.38,RED
3137,12.257828,5.3943157,2.27,RED
3138,12.793781,5.6097608,2.28,RED
3139,10.2947,5.646913,1.82,RED
3140,10.417033,8.328126,1.25,RED
3141,12.9315,5.991924,2.16,RED
3142,7.2773986,6.5043435,1.12,RED
3143,11.488798,6.3098207,1.82,RED
3144,11.430189,8.68801,1.32,RED
3145,6.843216,7.4847746,0.91,BLUE
3146,9.658897,8.607191,1.12,RED
3147,7.942309,5.113877,1.55,RED
3148,9.154038,5.6459656,1.62,RED
3149,11.461054,6.4904475,1.77,RED
3150,12.634548,9.1975975,1.37,RED
3151,10.864854,6.2579446,1.74,RED
3152,6.2706175,8.383677,0.75,BLUE
3153,9.1943,8.569687,1.07,BLUE
3154,7.3881636,8.197263,0.9,BLUE
3155,13.254584,8.806939,1.51,RED
3156,7.526439,8.229737,0.91,BLUE
3157,7.504135,6.0485415,1.24,RED
3158,6.725312,5.812232,1.16,RED
3159,9.291011,6.0762143,1.53,RED
3160,6.954783,5.6695967,1.23,RED
3161,8.642914,7.910362,1.09,BLUE
3162,8.558744,5.159238,1.66,RED
3163,11.566909,5.545117,2.09,RED
3164,10.235182,8.6712265,1.18,RED
3165,12.356271,4.9047117,2.52,RED
3166,10.938496,7.433739,1.47,RED
3167,8.891896,9.123602,0.97,BLUE
3168,8.14516,7.7318144,1.05,BLUE
3169,6.849082,8.959344,0.76,BLUE
3170,7.5014243,7.0039797,1.07,BLUE
3171,7.6025696,7.8082776,0.97,BLUE
3172,7.6130753,7.055394,1.08,BLUE
3173,13.546053,5.975761,2.27,RED
3174,12.672699,6.4142623,1.98,RED
3175,11.206584,7.683753,1.46,RED
3176,7.356807,5.3815956,1.37,RED
3177,8.055116,7.9004183,1.02,BLUE
3178,12.763734,6.349176,2.01,RED
3179,10.18774,6.5341544,1.56,RED
3180,9.746661,6.894392,1.41,RED
3181,11.610905,8.345037,1.39,RED
3182,7.158177,6.477783,1.11,RED
3183,10.67835,7.931914,1.35,RED
3184,10.80723,5.245505,2.06,RED
3185,8.429515,7.6120186,1.11,RED
3186,10.815298,6.406442,1.69,RED
3187,7.534771,6.2275934,1.21,RED
3188,8.744549,6.835704,1.28,RED
3189,6.852605,7.0397816,0.97,BLUE
3190,12.477927,7.1443877,1.75,RED
3191,8.370939,6.0225325,1.39,RED
3192,11.696677,5.3006625,2.21,RED
3193,8.251635,6.746478,1.22,RED
3194,6.9569073,4.8931623,1.42,RED
3195,9.002984,8.863892,1.02,BLUE
3196,11.290723,6.086061,1.86,RED
3197,9.62141,7.8830843,1.22,RED
3198,6.8053555,5.644525,1.21,RED
3199,8.205022,8.055653,1.02,BLUE
3200,12.105497,4.5764384,2.65,RED
3201,9.014771,7.98928,1.13,RED
3202,6.7808614,4.497321,1.51,RED
3203,8.224884,7.980151,1.03,BLUE
3204,8.929441,9.359419,0.95,BLUE
3205,10.202977,8.269546,1.23,RED
3206,9.00767,6.137092,1.47,RED
3207,9.823589,7.313127,1.34,RED
3208,10.086152,8.254918,1.22,RED
3209,9.663691,7.931122,1.22,RED
3210,11.2870655,6.883446,1.64,RED
3211,7.693365,8.032621,0.96,BLUE
3212,6.71556,8.655361,0.78,BLUE
3213,8.354647,7.2571397,1.15,RED
3214,8.48402,8.1665325,1.04,BLUE
3215,6.797129,4.8577447,1.4,RED
3216,9.183373,6.0369515,1.52,RED
3217,7.612413,6.041025,1.26,RED
3218,9.552192,7.877914,1.21,RED
3219,12.458092,8.143672,1.53,RED
